"Name","ID","DisplayName","Group","Enabled","Profile","Platform","Direction","Action","EdgeTraversalPolicy","LSM","PrimaryStatus","Status","EnforcementStatus","PolicyStoreSourceType","Caption","Description","ElementName","InstanceID","CommonName","PolicyKeywords","PolicyDecisionStrategy","PolicyRoles","ConditionListType","CreationClassName","ExecutionStrategy","Mandatory","PolicyRuleName","Priority","RuleUsage","SequencedActions","SystemCreationClassName","SystemName","DisplayGroup","LocalOnlyMapping","LooseSourceMapping","Owner","Platforms","PolicyStoreSource","Profiles","RuleGroup","StatusCode","PSComputerName"
"PlayTo-Out-UDP-LocalSubnetScope","PlayTo-Out-UDP-LocalSubnetScope","Cast to Device streaming server (RTP-Streaming-Out)","@FirewallAPI.dll,-36001","True","Private","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [UDP]","@FirewallAPI.dll,-36006","PlayTo-Out-UDP-LocalSubnetScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-Out-UDP-LocalSubnetScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","2","@FirewallAPI.dll,-36001","65536",
"PlayTo-Out-UDP-PlayToScope","PlayTo-Out-UDP-PlayToScope","Cast to Device streaming server (RTP-Streaming-Out)","@FirewallAPI.dll,-36001","True","Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [UDP]","@FirewallAPI.dll,-36006","PlayTo-Out-UDP-PlayToScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-Out-UDP-PlayToScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36001","65536",
"PlayTo-In-RTSP-NoScope","PlayTo-In-RTSP-NoScope","Cast to Device streaming server (RTSP-Streaming-In)","@FirewallAPI.dll,-36001","True","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [TCP 23554, 23555, 23556]","@FirewallAPI.dll,-36008","PlayTo-In-RTSP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-In-RTSP-NoScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-36001","65536",
"PlayTo-In-RTSP-LocalSubnetScope","PlayTo-In-RTSP-LocalSubnetScope","Cast to Device streaming server (RTSP-Streaming-In)","@FirewallAPI.dll,-36001","True","Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [TCP 23554, 23555, 23556]","@FirewallAPI.dll,-36008","PlayTo-In-RTSP-LocalSubnetScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-In-RTSP-LocalSubnetScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","2","@FirewallAPI.dll,-36001","65536",
"PlayTo-In-RTSP-PlayToScope","PlayTo-In-RTSP-PlayToScope","Cast to Device streaming server (RTSP-Streaming-In)","@FirewallAPI.dll,-36001","True","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [TCP 23554, 23555, 23556]","@FirewallAPI.dll,-36008","PlayTo-In-RTSP-PlayToScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-In-RTSP-PlayToScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36001","65536",
"PlayTo-SSDP-Discovery-PlayToScope","PlayTo-SSDP-Discovery-PlayToScope","Cast to Device SSDP Discovery (UDP-In)","@FirewallAPI.dll,-36001","True","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow discovery of Cast to Device targets using SSDP","@FirewallAPI.dll,-36104","PlayTo-SSDP-Discovery-PlayToScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-SSDP-Discovery-PlayToScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36001","65536",
"PlayTo-UPnP-Events-PlayToScope","PlayTo-UPnP-Events-PlayToScope","Cast to Device UPnP Events (TCP-In)","@FirewallAPI.dll,-36001","True","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow receiving UPnP Events from Cast to Device targets","@FirewallAPI.dll,-36106","PlayTo-UPnP-Events-PlayToScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-UPnP-Events-PlayToScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36001","65536",
"PlayTo-QWave-In-UDP-PlayToScope","PlayTo-QWave-In-UDP-PlayToScope","Cast to Device functionality (qWave-UDP-In)","@FirewallAPI.dll,-36001","True","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Cast to Device functionality to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]","@FirewallAPI.dll,-36010","PlayTo-QWave-In-UDP-PlayToScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-QWave-In-UDP-PlayToScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-36001","65536",
"PlayTo-QWave-Out-UDP-PlayToScope","PlayTo-QWave-Out-UDP-PlayToScope","Cast to Device functionality (qWave-UDP-Out)","@FirewallAPI.dll,-36001","True","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Cast to Device functionality to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]","@FirewallAPI.dll,-36012","PlayTo-QWave-Out-UDP-PlayToScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-QWave-Out-UDP-PlayToScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-36001","65536",
"PlayTo-QWave-In-TCP-PlayToScope","PlayTo-QWave-In-TCP-PlayToScope","Cast to Device functionality (qWave-TCP-In)","@FirewallAPI.dll,-36001","True","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Cast to Device functionality to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]","@FirewallAPI.dll,-36014","PlayTo-QWave-In-TCP-PlayToScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-QWave-In-TCP-PlayToScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-36001","65536",
"PlayTo-QWave-Out-TCP-PlayToScope","PlayTo-QWave-Out-TCP-PlayToScope","Cast to Device functionality (qWave-TCP-Out)","@FirewallAPI.dll,-36001","True","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Cast to Device functionality to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]","@FirewallAPI.dll,-36016","PlayTo-QWave-Out-TCP-PlayToScope",,,"2",,"3","MSFT|FW|FirewallRule|PlayTo-QWave-Out-TCP-PlayToScope","2",,"",,,"3","","","Cast to Device functionality","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-36001","65536",
"FPSSMBD-iWARP-In-TCP","FPSSMBD-iWARP-In-TCP","File and Printer Sharing over SMBDirect (iWARP-In)","@FirewallAPI.dll,-28602","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for File and Printer Sharing over SMBDirect to allow iWARP [TCP 5445]","@FirewallAPI.dll,-28603","FPSSMBD-iWARP-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|FPSSMBD-iWARP-In-TCP","2",,"",,,"3","","","File and Printer Sharing over SMBDirect","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-28602","65536",
"Microsoft-Windows-PeerDist-HttpTrans-In","Microsoft-Windows-PeerDist-HttpTrans-In","BranchCache Content Retrieval (HTTP-In)","@peerdistsh.dll,-9000","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for BranchCache to allow data transfer using HTTP [TCP 80]","@peerdistsh.dll,-10000","Microsoft-Windows-PeerDist-HttpTrans-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-PeerDist-HttpTrans-In","2",,"",,,"3","","","BranchCache - Content Retrieval (Uses HTTP)","False","False",,"System.String[]","PersistentStore","0","@peerdistsh.dll,-9000","65536",
"Microsoft-Windows-PeerDist-HttpTrans-Out","Microsoft-Windows-PeerDist-HttpTrans-Out","BranchCache Content Retrieval (HTTP-Out)","@peerdistsh.dll,-9000","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for BranchCache to allow data transfer using HTTP [TCP 80]","@peerdistsh.dll,-10001","Microsoft-Windows-PeerDist-HttpTrans-Out",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-PeerDist-HttpTrans-Out","2",,"",,,"3","","","BranchCache - Content Retrieval (Uses HTTP)","False","False",,"System.String[]","PersistentStore","0","@peerdistsh.dll,-9000","65536",
"Microsoft-Windows-PeerDist-WSD-In","Microsoft-Windows-PeerDist-WSD-In","BranchCache Peer Discovery (WSD-In)","@peerdistsh.dll,-9001","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for BranchCache to allow peer discovery [UDP 3702]","@peerdistsh.dll,-10002","Microsoft-Windows-PeerDist-WSD-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-PeerDist-WSD-In","2",,"",,,"3","","","BranchCache - Peer Discovery (Uses WSD)","False","False",,"System.String[]","PersistentStore","0","@peerdistsh.dll,-9001","65536",
"Microsoft-Windows-PeerDist-WSD-Out","Microsoft-Windows-PeerDist-WSD-Out","BranchCache Peer Discovery (WSD-Out)","@peerdistsh.dll,-9001","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for BranchCache to allow peer discovery [UDP 3702]","@peerdistsh.dll,-10003","Microsoft-Windows-PeerDist-WSD-Out",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-PeerDist-WSD-Out","2",,"",,,"3","","","BranchCache - Peer Discovery (Uses WSD)","False","False",,"System.String[]","PersistentStore","0","@peerdistsh.dll,-9001","65536",
"Microsoft-Windows-PeerDist-HostedServer-In","Microsoft-Windows-PeerDist-HostedServer-In","BranchCache Hosted Cache Server (HTTP-In)","@peerdistsh.dll,-9002","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for BranchCache to allow communication between a hosted cache and its clients [TCP]","@peerdistsh.dll,-10004","Microsoft-Windows-PeerDist-HostedServer-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-PeerDist-HostedServer-In","2",,"",,,"3","","","BranchCache - Hosted Cache Server (Uses HTTPS)","False","False",,"System.String[]","PersistentStore","0","@peerdistsh.dll,-9002","65536",
"Microsoft-Windows-PeerDist-HostedServer-Out","Microsoft-Windows-PeerDist-HostedServer-Out","BranchCache Hosted Cache Server(HTTP-Out)","@peerdistsh.dll,-9002","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for BranchCache to allow communication between a hosted cache and its clients [TCP]","@peerdistsh.dll,-10005","Microsoft-Windows-PeerDist-HostedServer-Out",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-PeerDist-HostedServer-Out","2",,"",,,"3","","","BranchCache - Hosted Cache Server (Uses HTTPS)","False","False",,"System.String[]","PersistentStore","0","@peerdistsh.dll,-9002","65536",
"Microsoft-Windows-PeerDist-HostedClient-Out","Microsoft-Windows-PeerDist-HostedClient-Out","BranchCache Hosted Cache Client (HTTP-Out)","@peerdistsh.dll,-9003","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for BranchCache to allow connection to a hosted cache server [TCP]","@peerdistsh.dll,-10006","Microsoft-Windows-PeerDist-HostedClient-Out",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-PeerDist-HostedClient-Out","2",,"",,,"3","","","BranchCache - Hosted Cache Client (Uses HTTPS)","False","False",,"System.String[]","PersistentStore","0","@peerdistsh.dll,-9003","65536",
"{5EB0FDB8-C9D8-42E2-9DC7-F4A709E0121B}","{5EB0FDB8-C9D8-42E2-9DC7-F4A709E0121B}","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","{5EB0FDB8-C9D8-42E2-9DC7-F4A709E0121B}",,,"2",,"3","MSFT|FW|FirewallRule|{5EB0FDB8-C9D8-42E2-9DC7-F4A709E0121B}","2",,"",,,"3","","","Your account","False","False","S-1-5-21-2529540908-2362371235-1068731176-1000","System.String[]","PersistentStore","7","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","65536",
"{42A085F2-1641-481A-9408-6B94471E261C}","{42A085F2-1641-481A-9408-6B94471E261C}","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","{42A085F2-1641-481A-9408-6B94471E261C}",,,"2",,"3","MSFT|FW|FirewallRule|{42A085F2-1641-481A-9408-6B94471E261C}","2",,"",,,"3","","","Your account","False","False","S-1-5-21-2529540908-2362371235-1068731176-1000","System.String[]","PersistentStore","3","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","65536",
"{15A309D3-E063-4142-ADD7-378B5F59D5C1}","{15A309D3-E063-4142-ADD7-378B5F59D5C1}","Microsoft Content","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Microsoft Content","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","{15A309D3-E063-4142-ADD7-378B5F59D5C1}",,,"2",,"3","MSFT|FW|FirewallRule|{15A309D3-E063-4142-ADD7-378B5F59D5C1}","2",,"",,,"3","","","Microsoft Content","False","False","S-1-5-21-2529540908-2362371235-1068731176-1000","System.String[]","PersistentStore","7","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","65536",
"{4FF9DE7D-8E3C-43A7-A985-7490DC1C648C}","{4FF9DE7D-8E3C-43A7-A985-7490DC1C648C}","Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","{4FF9DE7D-8E3C-43A7-A985-7490DC1C648C}",,,"2",,"3","MSFT|FW|FirewallRule|{4FF9DE7D-8E3C-43A7-A985-7490DC1C648C}","2",,"",,,"3","","","Windows Shell Experience","False","False","S-1-5-21-2529540908-2362371235-1068731176-1000","System.String[]","PersistentStore","7","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","65536",
"{38653D1E-72FB-48CC-BB5B-FA1AD22CD6B7}","{38653D1E-72FB-48CC-BB5B-FA1AD22CD6B7}","Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","{38653D1E-72FB-48CC-BB5B-FA1AD22CD6B7}",,,"2",,"3","MSFT|FW|FirewallRule|{38653D1E-72FB-48CC-BB5B-FA1AD22CD6B7}","2",,"",,,"3","","","Windows Shell Experience","False","False","S-1-5-21-2529540908-2362371235-1068731176-1001","System.String[]","PersistentStore","7","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","65536",
"{B7682634-52E1-45D9-BF5D-C09B7D7A64C7}","{B7682634-52E1-45D9-BF5D-C09B7D7A64C7}","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","{B7682634-52E1-45D9-BF5D-C09B7D7A64C7}",,,"2",,"3","MSFT|FW|FirewallRule|{B7682634-52E1-45D9-BF5D-C09B7D7A64C7}","2",,"",,,"3","","","Your account","False","False","S-1-5-21-2529540908-2362371235-1068731176-1001","System.String[]","PersistentStore","7","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","65536",
